sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,0,lfdr,0,false,77,80,150,0100110011000111111111111000000110100010110000011010010111000001100100111000000110011110001111011111110110010101011101111101101001101010001110001000111010111111101001101010010111101011110001010110100011011101100111001100110010010110000010011011011101011100110010110011010100101000000111100000000011101
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,1,outshift,1,true,80,83,150,1101111010011101011000011001001111111101001111011011010010100101100100111001000111000011001011000010111011000110011111101000011111101110001100100001001101110100111011111100000100010001111011111100110111111000011000001000001111100110000110011010101001110101111011011101101111111101101000001001010010101
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,2,outshift,0,false,66,73,150,0101000101010001100001100010001000010010000111001001110101111111011100010010001000101011110000010110111001010011110001100011101011101101111100010010111001001100110001011110110001101011010101100000101101101111000100100100101011010101100010001000010010001000111110100100110000100111001000010010100100011
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,3,outshift,0,false,74,89,150,0111000101111101011011111111100111001001101100100011111001101111011111000111111011110101001110000010000011011010001011111001001000110011011101110110110100111110100000110011001000010010101010000101110101100011001111101101011000010000010101101011111001011011011100010001001001110101110101001111000101001
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,4,lfdr,0,false,68,83,150,0111011011001110011011011100000000111110111110110001101000110110010100101011000111110101101101110110111010000100111001111100100111010111011000101000001101010110011011010011110001010110001100010100010110010110000000000100001010111010101010101011001101111000101001100000100001101000011101011011001010110
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,5,outshift,1,true,77,74,150,1110111001101001001101011011111111000011001101011001010110011010101010010001001100101010110111100000011110110001011000111001101001101000000001111111000110111101001101100011000011100110011011000011010001111011101011101111000001000100011000111010101110010111000000001101101111001101001011101001000010000
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,6,lfdr,1,true,75,75,150,1010000100011101101001101100000010110100111101001100011001010100011111010010011111001100010011100101100001011011010110011000100101111110011101010010011101110001100100010110010010110011010000001001011110011001101001011111111100111001010011000000011110001001100001001110011101100111101110010100101011100
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,7,lfdr,1,true,65,79,150,1110011001011100011000100110011010010000010100011101001100010010001101001101010010010010111100100000000111100110101100000010000011011100010100111110100100000011001111101100110001000111100100010101110111001111101001010101100001111010000111001101111001100010001101110001010011100110110011010010111011110
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,8,outshift,0,false,64,74,150,0110010111111000110101110011010101000001110100111010010000010110100011100110100100100111101101100010000000110111001100100110000110101011100111001111000001110000100111010010010011010011010001000001000111000000111011000101001001011111101001110000010101011100010011011000100100000010110101010101010011000
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,9,lfdr,0,false,73,65,150,0110101011101110100110010010100111011001100100101001101001100000010110011000010000110011110100010101001110110101000001000100100001001001010101001000001110111100101010111101001011101000111100111010000110111001100010001011001000000000100011011001100110001110011101001100011100001000010101111100011110001
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,10,outshift,0,false,67,67,150,0101110001101001011100110000100100110101101001010100001001100000001001011100001001001101001001000111101010001101100111111101110000111000000011000010101000110011101101101110110100000001010000100111101010010111011001000000110101001000010111100000111101101111001100001001000101100000010000000000101111111
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,11,lfdr,0,false,68,86,150,0111111101101000010010101110100110101101011111100110110111001000100111000010011111111101001000001001001011110111100111101010000100111111000100111011111000010111010110010010010100001011011010001011010001000011110011101010001000010110001010100110010100010000110111101011000101011111111010011001000010001
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,12,outshift,1,true,74,78,150,1111111111000011100011000010110100000001111000011111111010001110111010111000100100110111000001001010110100000110000100111111000001101111010010011001000100011010010110011110101101000000110010101100100000000110011100110111011100101111110100001011101111111100000111011001101100110100000110110101111101000
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,13,lfdr,1,true,74,75,150,1001011110011000100111110101000010011001110000010111100010111011010011111111000011011110010000000101001110100000010110111101001011000011100010001001111010001011110110111100101001101001110010111001101110011111011101100101111010000001101001100111100001010100011001010011110101011000111010000000000000011
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,14,outshift,0,false,86,68,150,0101000011011000001000100010001011011101000100010011001011111011001010010001110000010000010100011100110101100101101101001010010001111100101010011010111000000111000110100111011110110011010010101000111001111010110001101111111110111010101110001001101101100011010001111001110100001011111101101111000111101
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,15,outshift,0,false,81,78,150,0010101011110111101001011100011110000000101001001101110010001001010010001001110011101001110001011111001111001001101101011101011011001010011010011101001001111001111100110110110101101110101001000011110100110010011001100100111101110001100101000101101111000010101100100010101111111011100111000010010100111
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,16,outshift,0,false,78,69,150,0001011011011001001111001100100011011110100101000101001010000010011000110110101101010100000011110000001010000101111001111101110010011000110101100000001111100100001100111101111010001010010111010010011111011100111100100000110011101100111011000011011111100010100100101100110010000100011010110010110110001
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,17,lfdr,1,true,77,68,150,1001101110111011011101011110000011000010101101001011100100110001111000000000011100100110111011100100110111000111010110011101010101101000011111001010010110000000010100011011000101011010110000010000010111011000100011110101001010001110011010111011110011111010000111110010000101000010111001000110001001100
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,18,lfdr,1,true,73,80,150,1110001011110001010100010101100011001000101011100100000110100001010111011011100100110011010001001111101101000010111101011111000010100010111100100110100101011111101100010110110100110011001001010101000011001100110110011110110100010111000100101010000011010110111011001000011001101111111101001100001111101
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,19,outshift,1,true,69,73,150,1110001000111000110001000100101001011000110000100011010000101001001010000101110000000111111100001001111011000011011010011001001010101111011111010001111110011000100101100000001010110111011001110010010111110111101011101010000111101100110101001001000001100010001001110111010100000101011110001000001111100
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,20,outshift,1,true,82,78,150,1011001111101011100111111010100110111001010110000111111011101000101101110001101111100100001111000000000101101001010110001010010111010010101110011110110111110000000010111100110011000010111010000000011100111110000010000110111001000110000010110111110100101111111101110001111001111111000111111000011010100
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,21,lfdr,0,false,80,78,150,0100111010010011100000101110101011011110110010011100010100111110101011100100011101000110111101000100001111100110101111100000010010000100000011111011111110111110110000010100111110010110100011100101000101011000010010110001110011110101110110010110100110001101100101011101110001111100111101000101110001010
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,22,outshift,1,true,73,71,150,1011010110010000100000011111010011011000001100111011110111001011111110010010111110101101010100101100001101000100000100011011000101001001110001001110001011101001011000000001111011101111011010111011110011001000010011010010110000110101101001100000100011011100100010100100011000100010010000011110101011101
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,23,lfdr,1,true,71,87,150,1011110001101011111100000111110100011100011010101100100001101100000110000000000101011011110010101010010010001111100100010011011111100010100111010000100101010101001101100100111110101101011000011111001110111110111100100101001110010001111000110001000001101111101100110111101100001111001101110101111100111
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,24,lfdr,0,false,73,65,150,0001110000001100111000011010101111101100001000110010110000100100000000100101111000110001110000001101010011101111110000011000101110010001011101100000010000010111101100001010110000101000101011001011001100101110100011010101010001011101000001001010000011111010101000000110111101111110111100011100111101000
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,25,outshift,0,false,75,81,150,0111101010011110100011101101101101001110001001100010110010111100001010101110011101100000111010010101100101010001111001110111101001001011011111101010000000101111101010001010111110010101101111001111101000111011010100011000011000110101111101101011001010111100000010101100101001100000001010000001011100110
pv_1788342959824_26a269,2026-09-02T09:55:59.825Z,26,lfdr,0,false,80,72,150,0100111100110110011100101001110110001110100011000101110110111000110000101010100010110101010100010100111000110100101000011000101111001011001001011000001101101000000010000111010100110100001010100011111101010010011001010011101111101010010110010110100011101011111101010100001101110000111011101111101010111
